NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1169,E2722400053201,鳥飼北小学校,大阪府摂津市鳥飼本町5-10-1,1,,,1,,1,1,,1,34.77635385,135.5786291,
1170,E2722400054201,株式会社都島製作所　摂津事業部　工場中２階会議室、工場屋上,大阪府摂津市鳥飼本町5-16-25,1,,,,,,1,,,34.773891,135.578652,
1171,E2722400055201,株式会社バイセップス　摂津営業所　寄宿舎屋上,大阪府摂津市鳥飼和道1-9-9,1,,,,,,1,,,34.762317,135.572589,
1172,E2722400056201,１２３摂津店　２階駐車場、３階駐車場、４階駐車場,大阪府摂津市鶴野2-2-9,1,,,,,,1,,,34.78032,135.561828,
1173,E2722400057201,アドリーム千里丘,大阪府摂津市鶴野4-3-34,1,,,,,,1,,,34.78171161,135.5667752,
1174,E2722400058201,ＮＸ・ＮＰロジスティクス株式会社,大阪府摂津市東別府3-2-6,1,,,1,,1,1,,,34.768012275596,135.56342888235,
1175,E2722400059201,第四中学校,大阪府摂津市東別府4-6-1,1,,,1,,1,1,,1,34.7673878,135.5576515,
1176,E2722400060201,ダイキンサンライズ摂津,大阪府摂津市東別府4-9-9,1,,,,,,1,,,34.7652436,135.5574837,
1177,E2722400061201,別府小学校,大阪府摂津市東別府5-1-33,1,,,1,,1,1,,1,34.77073963,135.5576704,
1178,E2722400062201,摂津市立葬儀会館（せっつメモリアルホール）,大阪府摂津市東別府5-1-44,1,,,,,,1,,,34.771679431259,135.55864749847,
1179,E2722400064201,第一中学校,大阪府摂津市南千里丘3-20,1,,,1,,1,1,,1,34.78377963,135.5553929,
1180,E2722400065201,コミュニティプラザ,大阪府摂津市南千里丘5-35,1,,,1,,1,1,,1,34.7861764,135.5546619,
1181,E2722400066201,府営摂津南別府住宅,大阪府摂津市南別府町9-1,1,,,,,,1,,,34.75817975,135.5516873,(住所：大阪府摂津市南別府町9-1～4)
1182,E2722400067201,別府コミュニティセンター,大阪府摂津市別府2-10-21,1,,,1,,1,1,,1,34.765704324831,135.55383974247,
1183,E2722400068201,味生体育館,大阪府摂津市別府2-3-1,,,,1,,1,,,1,34.76784525,135.5533169,
1184,E2722400069201,大阪経済大学　摂津キャンパス　クラブハウス,大阪府摂津市別府3-15-25,1,,,1,,,1,,,34.76102081,135.5507325,
1185,E2738300001201,千早小吹台小学校体育館,大阪府千早赤阪村大字小吹68-780,1,1,,1,,1,,,1,34.4393832278697,135.607983197791,
1186,E2738300001202,千早小吹台小学校運動場,大阪府千早赤阪村大字小吹68-780,1,1,,1,,1,,,1,34.4394982561969,135.608396257981,
1187,E2738300002201,くすのきホール,大阪府千早赤阪村大字水分263,1,1,,1,,1,,,1,34.4637782375002,135.625875480597,
1188,E2738300002202,くすのきホール駐車場,大阪府千早赤阪村大字水分263,1,1,,1,,1,,,1,34.4641176145528,135.62535065298,
1189,E2738300003201,多聞尚学館運動場,大阪府千早赤阪村大字千早1040,1,1,,1,,1,,,1,34.4175503584846,135.647496854867,
1190,E2738300005202,村民運動場,大阪府千早赤阪村大字東阪255-1,1,1,,1,,1,,,1,34.4506993708314,135.615300694612,
1191,E2738300005201,Ｂ＆Ｇ海洋センター体育館,大阪府千早赤阪村大字東阪255-1,1,1,,1,,1,,,1,34.4499075480134,135.616738358645,
1192,E2738300006201,旧千早小学校運動場,大阪府千早赤阪村大字東阪388,1,1,,1,,1,,,,34.4420436011349,135.623016245797,
1193,E2738300007201,いきいきサロンくすのき,大阪府千早赤阪村大字二河原邊8-1,1,1,,1,,1,,,1,34.4638979052024,135.626247790663,
1194,E2721300001201,りんくう北公園,大阪府泉佐野市りんくう往来北2-50,1,1,,1,,1,1,,,34.416732343645,135.3124715039,
1195,E2721300002201,葵中央公園,大阪府泉佐野市葵町1-6252,1,1,1,1,1,1,,,,34.401287456108,135.32079257893,
1196,E2721300003201,第三小学校　,大阪府泉佐野市旭町4-6,1,1,1,1,1,1,1,,1,34.413723986664,135.32316125879,
1197,E2721300004201,佐野中学校　,大阪府泉佐野市羽倉崎4-3-12,,1,,1,,1,1,,1,34.40489811308,135.29815529542,
1198,E2721300005201,船岡公園,大阪府泉佐野市岡本4-275-5,1,1,1,1,1,1,1,,,34.391376639648,135.30104079175,
1199,E2721300006201,北部市民交流センター本館,大阪府泉佐野市下瓦屋222-1,1,1,1,1,1,1,1,,1,34.417577,135.342503,
1200,E2721300007201,第三中学校　,大阪府泉佐野市下瓦屋500,1,1,1,1,1,1,1,,1,34.420861719252,135.33447260037,
1201,E2721300008201,笠松北公園,大阪府泉佐野市笠松1-3986-106,,1,,1,,1,1,,,34.412575935338,135.30773693135,
1202,E2721300009201,府立佐野工科高校　,大阪府泉佐野市高松東1-3-50,1,1,1,1,1,1,1,,1,34.405835418988,135.31749450352,
1203,E2721300010201,第二小学校　,大阪府泉佐野市高松北2-1-7,1,1,1,1,1,1,1,,1,34.407992943418,135.31337632563,
1204,E2721300011201,高松公園,大阪府泉佐野市高松北2-1925-7,1,1,1,1,1,1,,,,34.407552161205,135.31251453758,
1205,E2721300012201,生涯学習センター,大阪府泉佐野市市場東1-2-1,1,1,1,1,1,1,1,,1,34.404536,135.32729,
1206,E2721300013202,府立佐野高等学校　,大阪府泉佐野市市場東2-14-1,1,1,1,1,1,1,1,,1,34.405768,135.323887,
1207,E2721300014201,中央小学校　,大阪府泉佐野市市場南1-9-1,1,1,1,1,1,1,1,,1,34.401848384202,135.32659397638,
1208,E2721300015201,檀波羅公園,大阪府泉佐野市市場南3-29-1,1,1,1,1,1,1,1,,,34.398834743749,135.33040892056,
1209,E2721300016201,コンビナート背後緑地,大阪府泉佐野市住吉町11-1,1,1,,1,,1,1,,,34.423572255536,135.3248575209,
1210,E2721300017201,新池中学校　,大阪府泉佐野市松風台1-1151-1,1,1,1,1,1,1,1,,1,34.401021464132,135.33444038251,
1211,E2721300018201,市青少年課事務所,大阪府泉佐野市上瓦屋610-3,1,1,1,1,1,1,1,,1,34.418741,135.340626,
1212,E2721300061201,長坂公園,大阪府泉佐野市上瓦屋954-3,1,1,1,1,1,1,1,,,34.415466,135.34285,
1213,E2721300019201,上之郷公園,大阪府泉佐野市上之郷1305-2,1,1,1,1,1,1,1,,,34.374707848315,135.33555876187,
1214,E2721300020201,上之郷小学校　,大阪府泉佐野市上之郷1680,1,1,1,1,1,1,1,,1,34.373957791558,135.3264274871,
1215,E2721300062201,上之郷コミニュティーセンター,大阪府泉佐野市上之郷1910-3,1,1,,1,,1,1,,,34.37475,135.32479,
1216,E2721300021201,健康増進センター,大阪府泉佐野市新安松1-1-21,1,1,1,1,1,1,1,,1,34.400164,135.309571,
1217,E2721300022201,末広公園,大阪府泉佐野市新安松1-1-23,1,1,1,1,1,1,,,,34.400187252087,135.30773429855,
1218,E2721300023201,湊公園,大阪府泉佐野市新浜町3,1,1,,1,,1,1,,,34.421408362929,135.32202565074,
1219,E2721300024201,奥池公園,大阪府泉佐野市泉ケ丘1-551,1,1,1,1,1,1,1,,,34.412043093633,135.34990451075,
1220,E2721300025201,二中公園,大阪府泉佐野市大西1-1660-1,1,1,1,1,1,1,,,,34.409589998798,135.31181584766,
1221,E2721300026201,佐野公民館,大阪府泉佐野市大西1-23-9,1,1,1,1,1,1,1,,1,34.409952,135.312546,
1222,E2721300027201,大木防災拠点,大阪府泉佐野市大木1438-1,1,1,1,1,1,1,1,,1,34.354105,135.369605,
1223,E2721300028201,大木小学校,大阪府泉佐野市大木1443,,1,,,,,,,1,34.353919378897,135.37021055689,
1224,E2721300030201,日新小学校　,大阪府泉佐野市中庄801,1,1,1,1,1,1,1,,1,34.415342111329,135.32741274844,
1225,E2721300031201,長南小学校　,大阪府泉佐野市長滝418,1,1,1,1,1,1,1,,1,34.384944091921,135.31081211327,
1226,E2721300032202,北部市民交流センター青少年分館,大阪府泉佐野市鶴原1016-1,1,1,1,1,1,1,1,,1,34.419486,135.344331,
1227,E2721300032201,北部市民交流センター体育分館,大阪府泉佐野市鶴原1016-1,1,1,1,1,1,1,1,,1,34.419663,135.34446,
1228,E2721300033201,長坂小学校　,大阪府泉佐野市鶴原1053,1,1,1,1,1,1,1,,1,34.418170959197,135.34493944275,
1229,E2721300034201,北中小学校　,大阪府泉佐野市鶴原2-2-68,1,1,1,1,1,1,1,,1,34.427566503966,135.33630395979,
1230,E2721300035201,土丸町会館,大阪府泉佐野市土丸50-1,1,1,1,1,1,1,1,,1,34.370517,135.355182,
1231,E2721300036201,佐野台小学校　,大阪府泉佐野市東佐野台1-1,1,1,1,1,1,1,1,,1,34.409099241935,135.34439457473,
1232,E2721300037201,末広小学校　,大阪府泉佐野市南中安松1545,1,1,1,1,1,1,1,,1,34.397922036227,135.31090328863,
1233,E2721300039201,長南中学校　,大阪府泉佐野市南中安松888,,1,1,1,1,1,1,,1,34.386739048391,135.30402208389,
1234,E2721300040201,南の池公園,大阪府泉佐野市南中安松951-3,1,1,1,1,1,1,1,,,34.388560191876,135.30865195508,
1235,E2721300041201,長南公民館,大阪府泉佐野市南中樫井1,,1,1,1,1,1,1,,1,34.3856243112,135.3039219,
1236,E2721300042201,上田ヶ丘公園,大阪府泉佐野市南中樫井1065,1,1,1,1,1,1,1,,,34.384993893026,135.29127485098,
1237,E2721300043201,樫井東中公園,大阪府泉佐野市南中樫井347-1,,1,1,1,1,1,1,,,34.382917690859,135.29657673815,
1238,E2721300058201,南部市民交流センター福祉分館,大阪府泉佐野市南中樫井421,,1,1,1,1,1,1,,,34.384145,135.293162,
1239,E2721300045201,南部市民交流センター体育分館,大阪府泉佐野市南中樫井428-1,1,1,1,1,1,1,1,,1,34.383756,135.293402,
1240,E2721300046201,南部市民交流センター本館,大阪府泉佐野市南中樫井476-2,1,1,1,1,1,1,1,,1,34.383538,135.292819,
1241,E2721300047201,泉佐野南部公園,大阪府泉佐野市南中樫井897-2,,1,1,1,1,1,1,,,34.379736,135.295169,
1242,E2721300048201,日根野公民館,大阪府泉佐野市日根野1660-1,1,1,1,1,1,1,1,,1,34.379636,135.336606,
1243,E2721300049201,日根野小学校　,大阪府泉佐野市日根野1684,1,1,1,1,1,1,1,,1,34.380697604716,135.33622608964,
1244,E2721300050201,日根野中学校　,大阪府泉佐野市日根野1699,1,1,1,1,1,1,1,,1,34.380792155398,135.33845300108,
1245,E2721300051201,府立日根野高等学校　,大阪府泉佐野市日根野2372-1,1,1,1,1,1,1,1,,1,34.391161649591,135.33894251662,
1246,E2721300052201,東上公園,大阪府泉佐野市日根野72-93,1,1,1,1,1,1,1,,,34.375612434366,135.34205806004,
1247,E2721300053201,日根野駅前１号公園,大阪府泉佐野市日根野7322,1,1,1,1,1,1,1,,,34.390221777859,135.33302866989,
1248,E2721300054201,第一小学校　,大阪府泉佐野市野出町1-34,1,1,,1,,1,1,,1,34.41430828089,135.31253673959,
1249,E2720600039201,テクスピア大阪,大阪府泉大津市旭町22-45,1,,1,1,1,1,1,,,34.501472778477,135.40849656598,
1250,E2720600002201,勤労青少年ホーム,大阪府泉大津市下条町11-28,1,,1,,1,1,1,,,34.499876529494,135.41280072553,
1251,E2720600003201,えびす認定こども園,大阪府泉大津市下之町4-7,,,1,1,,1,1,,,34.501136828891,135.39769134494,
1252,E2720600004201,戎小学校,大阪府泉大津市河原町3-7,1,,1,1,1,1,1,,1,34.501819906713,135.39466593153,
1253,E2720600005201,穴師幼稚園,大阪府泉大津市我孫子1-12-1,1,,1,1,1,1,1,,,34.495464228675,135.41770332679,
1254,E2720600006201,穴師小学校,大阪府泉大津市我孫子1-12-10,1,,1,1,1,1,1,,1,34.494960060322,135.41701557149,
1255,E2720600007201,楠小学校,大阪府泉大津市我孫子2-4-7,1,,1,1,1,1,1,,1,34.493019021859,135.41229989056,
1256,E2720600046201,くすのき認定こども園,大阪府泉大津市我孫子2-7-1,1,,1,1,1,1,1,,,34.492458367725,135.4115934671,
1257,E2720600009201,三十合池公園,大阪府泉大津市我孫子99-1,1,,1,1,1,1,1,,,34.488850436622,135.41733726193,
1258,E2720600010201,保健センター,大阪府泉大津市宮町2-25,1,,1,1,1,1,1,,,34.499925286328,135.41985087987,
1259,E2720600011201,総合体育館,大阪府泉大津市宮町2-50,1,,1,1,1,1,1,,,34.500345933274,135.41909501436,
1260,E2720600012201,条南小学校,大阪府泉大津市宮町9-1,1,,1,1,1,1,1,,1,34.500664235591,135.41968363552,
1261,E2720600013201,条南幼稚園,大阪府泉大津市寿町16-16,1,,1,1,1,1,1,,,34.50318673929,135.42047113545,
1262,E2720600014201,小津中学校,大阪府泉大津市助松町2-13-1,1,,1,1,1,1,1,,1,34.516368081054,135.4184679614,
1263,E2720600015201,助松公園,大阪府泉大津市助松町4,1,,1,1,,1,1,,,34.51532065,135.4158567,
1264,E2720600016201,浜小学校,大阪府泉大津市小松町5-6,1,,1,1,1,1,1,,1,34.509075616479,135.4083935629,
1265,E2720600017201,旭小学校,大阪府泉大津市昭和町2-27,1,,1,1,1,1,1,,1,34.500560089834,135.40494125321,
1266,E2720600018201,旭幼稚園,大阪府泉大津市昭和町4-38,,,1,,1,1,1,,,34.499593368818,135.4060683919,
1267,E2720600019201,浜保育所,大阪府泉大津市菅原町13-29,,,1,1,,1,1,,,34.506931480647,135.40398013793,
1268,E2720600021201,畦田公園,大阪府泉大津市千原町2-12-1,1,,1,1,1,1,1,,1,34.505538076271,135.42758446876,
1269,E2720600021202,条東小学校,大阪府泉大津市千原町2-12-1,1,,1,1,1,1,1,,1,34.506156687299,135.42858106469,
1270,E2720600022201,池上曽根弥生学習館,大阪府泉大津市千原町2-12-45,1,,1,1,1,1,1,,,34.505245837198,135.4279657974,
1271,E2720600024201,古池公園,大阪府泉大津市曽根町3-6,1,,1,1,1,1,1,,,34.505450637792,135.41977984249,
1272,E2720600025201,要保育所,大阪府泉大津市池浦515-6,1,,1,,1,1,1,,,34.491100750369,135.41988641141,
1273,E2720600026201,穴師公園,大阪府泉大津市池浦町3-14-633-1,1,,1,1,1,1,1,,,34.49575119285,135.4162859955,
1274,E2720600027201,誠風中学校,大阪府泉大津市池浦町4-1-1,1,,1,1,1,1,1,,1,34.499012687139,135.41348613565,
1275,E2720600028201,東陽中学校,大阪府泉大津市池浦町4-4-1,1,,1,1,1,1,1,,1,34.499852794616,135.41429872551,
1276,E2720600029201,東雲公園,大阪府泉大津市東雲町9,1,,1,1,1,1,1,,,34.504639374109,135.41138597517,
1277,E2720600030201,総合福祉センター,大阪府泉大津市東雲町9-15,1,,1,1,1,1,1,,,34.505187217718,135.41057217016,
1278,E2720600031201,高齢者保健・福祉支援センター,大阪府泉大津市東雲町9-54,1,,1,1,1,1,1,,,34.503830545494,135.41141226931,
1279,E2720600032201,東港公園,大阪府泉大津市東港町16,,,1,1,,1,1,,,34.506721852015,135.39891088098,
1280,E2720600033201,上條小学校,大阪府泉大津市東助松町3-13-1,1,,1,1,1,1,1,,1,34.511124142052,135.42243020883,
1281,E2720600034201,かみじょう認定こども園,大阪府泉大津市東助松町4-8-18,1,,1,1,1,1,1,,,34.511497201855,135.42192396684,
1282,E2720600035201,北公民館,大阪府泉大津市東助松町4-8-4,1,,1,,1,1,1,,,34.511736240213,135.42133317396,
1283,E2720600036201,南公民館,大阪府泉大津市楠町西1-7,1,,1,,1,1,1,,,34.493624565757,135.41048308858,
1284,E2720600037201,泉大津高等学校,大阪府泉大津市北豊中町1-1-1,1,,1,1,1,1,1,,,34.497809310518,135.42217524893,
1285,E2722800002201,西信達中学校,大阪府泉南市岡田3-24-1,,,1,1,1,1,,,1,34.383196035032,135.28007435868,
1286,E2722800003201,西信達公民館,大阪府泉南市岡田3-9-7,,,,1,1,,,,1,34.383889253644,135.27737482408,
1287,E2722800004201,西信達小学校,大阪府泉南市岡田5-24-1,,,,1,,,,,1,34.384891000671,135.27688740826,
1288,E2722800005201,岡中老人集会場,大阪府泉南市信達岡中620,,1,,1,,,,,1,34.349961910066,135.27431139634,
1289,E2722800007201,東小学校,大阪府泉南市信達金熊寺553,1,,,1,,,,,1,34.336386364391,135.29146289921,
1290,E2722800008201,鳴滝小学校,大阪府泉南市信達市場1602,,,,1,,,,,1,34.369752655453,135.27535228984,
1291,E2722800009201,市場老人集会場,大阪府泉南市信達市場2076-1,,,,1,,,,,1,34.368749495623,135.28304166701,
1292,E2722800010201,砂川老人集会場,大阪府泉南市信達市場222-6,,1,,1,,,,,1,34.3607644956616,135.289205898164,
1293,E2722800011201,砂川小学校,大阪府泉南市信達市場450-6,,1,,1,,,,,1,34.363738585564,135.29358761119,
1294,E2722800012201,一丘中学校,大阪府泉南市信達市場543-12,,,1,1,,1,,,1,34.368177897377,135.28800761401,
1295,E2722800013201,サンプラザ新家集会所,大阪府泉南市信達大苗代1128-1,,1,,,,,,,,34.3667129800541,135.293482505913,
1296,E2722800014201,埋蔵文化財センター,大阪府泉南市信達大苗代374-4,,,,1,,,,,1,34.375303448615,135.28935043384,
1297,E2722800015201,大苗代老人集会場,大阪府泉南市信達大苗代600-1,,,,1,,,,,1,34.3742942759598,135.285416511615,
1298,E2722800016201,信達中学校,大阪府泉南市信達牧野34-1,,1,1,1,,1,,,1,34.357049922229,135.28166582213,
1299,E2722800017201,信達公民館,大阪府泉南市信達牧野413,,,,1,,,,,1,34.36266667805,135.28089205767,
1300,E2722800018201,信達小学校,大阪府泉南市信達牧野705,,,,1,,,,,1,34.364759656133,135.27702023506,
1301,E2722800019201,六尾老人集会場,大阪府泉南市信達六尾324-2,,1,,1,,,,,1,34.344564423535,135.28857221796,
1302,E2722800020201,八幡山区民会館,大阪府泉南市新家1440,,1,,,,,,,,34.362256132485,135.307921764156,
1303,E2722800021201,一丘小学校,大阪府泉南市新家285-7,1,,,1,,,,,1,34.371018936323,135.2936301525,
1304,E2722800022201,新家公民館,大阪府泉南市新家2948,1,,,1,,,,,1,34.370961038546,135.29878849833,
1305,E2722800023201,中村老人集会場,大阪府泉南市新家2976-5,1,,,1,,,,,1,34.372245448917,135.29705716118,
1306,E2722800024201,下村老人集会場,大阪府泉南市新家3552-1,,,,1,,,,,1,34.376082306508,135.29661791881,
1307,E2722800025201,新家小学校,大阪府泉南市新家975,1,1,,1,,,,,1,34.366548596288,135.30124058245,
1308,E2722800026201,府立りんくう翔南高等学校,大阪府泉南市樽井2-35-54,,,1,1,1,,,,1,34.367106516948,135.2652165612,
1309,E2722800027201,泉南中学校,大阪府泉南市樽井2-9-1,,,1,1,,1,,,1,34.3656075563,135.27248160618,
1310,E2722800028201,樽井小学校,大阪府泉南市樽井4-29-1,,,1,1,1,,,,1,34.37051147451,135.25812125045,
1311,E2722800029201,樽井防災コミュニティセンター,大阪府泉南市樽井5-14-12,,,1,1,1,,,,1,34.3712028020318,135.262938988621,
1312,E2722800030201,樽井公民館,大阪府泉南市樽井6-11-16,,,1,1,1,,,,1,34.372067050374,135.26301867669,
